id,group,time,score
1,Control,t1,5.77
2,Control,t1,2.4
3,Control,t1,4.32
4,Control,t1,3.63
5,Control,t1,4.63
6,Control,t1,
7,Control,t1,2.22
8,Control,t1,2.91
1,Y_glucan,t1,5.81
2,Y_glucan,t1,7.3
3,Y_glucan,t1,2.91
4,Y_glucan,t1,5.37
5,Y_glucan,t1,1.62
6,Y_glucan,t1,1.07
7,Y_glucan,t1,1.84
8,Y_glucan,t1,2.58
1,Control,t2,15.7
2,Control,t2,11.2
3,Control,t2,12.1
4,Control,t2,8.29
5,Control,t2,13.3
6,Control,t2,21.8
7,Control,t2,16
8,Control,t2,10.4
1,Y_glucan,t2,10.5
2,Y_glucan,t2,10.8
3,Y_glucan,t2,6.69
4,Y_glucan,t2,8.36
5,Y_glucan,t2,3.42
6,Y_glucan,t2,10.5
7,Y_glucan,t2,8.65
8,Y_glucan,t2,21.8
1,Control,t3,8.12
2,Control,t3,4.27
3,Control,t3,3.78
4,Control,t3,5.45
5,Control,t3,6.7
6,Control,t3,7.32
7,Control,t3,14.5
8,Control,t3,8.92
1,Y_glucan,t3,5.65
2,Y_glucan,t3,3.27
3,Y_glucan,t3,5.91
4,Y_glucan,t3,5.14
5,Y_glucan,t3,11.3
6,Y_glucan,t3,10.6
7,Y_glucan,t3,4.57
8,Y_glucan,t3,11.3
