id,group,time,score
1,Y_glucan,t1,88.0075
2,Y_glucan,t1,34.8915
3,Y_glucan,t1,28.231
4,Y_glucan,t1,17.4125
5,Y_glucan,t1,4.2385
6,Y_glucan,t1,45.7835
7,Y_glucan,t1,76.573
8,Y_glucan,t1,21.8295
1,Y_glucan,t2,59.941
2,Y_glucan,t2,22.1375
3,Y_glucan,t2,82.1695
4,Y_glucan,t2,71.0185
5,Y_glucan,t2,97.384
6,Y_glucan,t2,72.478
7,Y_glucan,t2,
8,Y_glucan,t2,67.0985
1,Y_glucan,t3,
2,Y_glucan,t3,
3,Y_glucan,t3,
4,Y_glucan,t3,
5,Y_glucan,t3,
6,Y_glucan,t3,
7,Y_glucan,t3,
8,Y_glucan,t3,
1,Control,t1,56.3815
2,Control,t1,7.798
3,Control,t1,15.1655
4,Control,t1,18.8195
5,Control,t1,20.951
6,Control,t1,49.819
7,Control,t1,20.4855
8,Control,t1,
1,Control,t2,67.676
2,Control,t2,35.63
3,Control,t2,53.746
4,Control,t2,42.8365
5,Control,t2,67.1055
6,Control,t2,122.451
7,Control,t2,88.606
8,Control,t2,49.4935
1,Control,t3,
2,Control,t3,
3,Control,t3,
4,Control,t3,
5,Control,t3,
6,Control,t3,
7,Control,t3,
8,Control,t3,
