id,group,time,score
1,Control,t1,0.7035
2,Control,t1,12.3235
3,Control,t1,0
4,Control,t1,9.9365
5,Control,t1,16.8
6,Control,t1,15.8725
7,Control,t1,5.796
8,Control,t1,0
1,Control,t2,16.5865
2,Control,t2,12.0015
3,Control,t2,6.062
4,Control,t2,10.276
5,Control,t2,12.593
6,Control,t2,21.6335
7,Control,t2,20.034
8,Control,t2,8.344
1,Control,t3,61.4845
2,Control,t3,48.062
3,Control,t3,16.324
4,Control,t3,38.066
5,Control,t3,16.4115
6,Control,t3,18.9805
7,Control,t3,19.3795
8,Control,t3,15.9565
1,Y_glucan,t1,20.531
2,Y_glucan,t1,26.747
3,Y_glucan,t1,8.4735
4,Y_glucan,t1,13.7935
5,Y_glucan,t1,
6,Y_glucan,t1,16.2365
7,Y_glucan,t1,21.7105
8,Y_glucan,t1,30.1875
1,Y_glucan,t2,5.327
2,Y_glucan,t2,37.135
3,Y_glucan,t2,13.146
4,Y_glucan,t2,5.3935
5,Y_glucan,t2,14.413
6,Y_glucan,t2,13.328
7,Y_glucan,t2,14.035
8,Y_glucan,t2,36.582
1,Y_glucan,t3,50.344
2,Y_glucan,t3,47.7855
3,Y_glucan,t3,0
4,Y_glucan,t3,0
5,Y_glucan,t3,8.967
6,Y_glucan,t3,7.6545
7,Y_glucan,t3,16.5935
8,Y_glucan,t3,13.65
