id,group,time,score
1,Control,t1,43.5
2,Control,t1,21.5
3,Control,t1,43.3
4,Control,t1,51
5,Control,t1,23
6,Control,t1,
7,Control,t1,37.7
8,Control,t1,9.52
1,Y_glucan,t1,55.1
2,Y_glucan,t1,24.5
3,Y_glucan,t1,41.1
4,Y_glucan,t1,47.7
5,Y_glucan,t1,44.4
6,Y_glucan,t1,23.8
7,Y_glucan,t1,71.3
8,Y_glucan,t1,42.7
1,Control,t2,42.7
2,Control,t2,37.9
3,Control,t2,53.4
4,Control,t2,40.5
5,Control,t2,37.5
6,Control,t2,50.3
7,Control,t2,35.5
8,Control,t2,43.2
1,Y_glucan,t2,53.6
2,Y_glucan,t2,44.4
3,Y_glucan,t2,57.8
4,Y_glucan,t2,41.2
5,Y_glucan,t2,27.4
6,Y_glucan,t2,41.2
7,Y_glucan,t2,37.9
8,Y_glucan,t2,44.9
1,Control,t3,37.7
2,Control,t3,18.4
3,Control,t3,22.5
4,Control,t3,40.9
5,Control,t3,45.2
6,Control,t3,30.8
7,Control,t3,31.6
8,Control,t3,29.9
1,Y_glucan,t3,5.56
2,Y_glucan,t3,26.5
3,Y_glucan,t3,52.1
4,Y_glucan,t3,35.5
5,Y_glucan,t3,44.3
6,Y_glucan,t3,28
7,Y_glucan,t3,33.7
8,Y_glucan,t3,55.7
