id,group,time,score
1,Control,t1,2.971927266
2,Control,t1,3.096797082
3,Control,t1,3.282142697
4,Control,t1,3.051303052
5,Control,t1,2.964634348
6,Control,t1,3.109821441
7,Control,t1,3.047531863
8,Control,t1,2.673532354
1,Y_glucan,t1,2.268343914
2,Y_glucan,t1,2.616428248
3,Y_glucan,t1,2.63492544
4,Y_glucan,t1,2.698826664
5,Y_glucan,t1,3.170346805
6,Y_glucan,t1,3.102164332
7,Y_glucan,t1,
8,Y_glucan,t1,2.847760772
1,Control,t2,2.988159704
2,Control,t2,3.27386437
3,Control,t2,2.989718943
4,Control,t2,2.822661613
5,Control,t2,2.650122884
6,Control,t2,2.972737275
7,Control,t2,3.125532988
8,Control,t2,3.162003105
1,Y_glucan,t2,2.848019678
2,Y_glucan,t2,3.203289959
3,Y_glucan,t2,2.739358704
4,Y_glucan,t2,2.987033575
5,Y_glucan,t2,2.770100548
6,Y_glucan,t2,2.587233765
7,Y_glucan,t2,2.872843022
8,Y_glucan,t2,3.107706918
1,Control,t3,3.163516182
2,Control,t3,2.735267464
3,Control,t3,2.795900863
4,Control,t3,2.913784722
5,Control,t3,2.990480932
6,Control,t3,2.806495401
7,Control,t3,2.759147513
8,Control,t3,2.767960977
1,Y_glucan,t3,3.102620625
2,Y_glucan,t3,2.703875777
3,Y_glucan,t3,2.840360195
4,Y_glucan,t3,2.541367037
5,Y_glucan,t3,2.90479396
6,Y_glucan,t3,2.904093134
7,Y_glucan,t3,2.714502856
8,Y_glucan,t3,2.759205736
