id,group,time,score
1,Control,t1,3.34632852
2,Control,t1,3.461489523
3,Control,t1,3.279395425
4,Control,t1,3.255436541
5,Control,t1,3.292232805
6,Control,t1,
7,Control,t1,3.290920114
8,Control,t1,3.419898775
1,Y_glucan,t1,2.763128377
2,Y_glucan,t1,3.743219616
3,Y_glucan,t1,3.233962673
4,Y_glucan,t1,3.351677478
5,Y_glucan,t1,3.221519864
6,Y_glucan,t1,3.239006513
7,Y_glucan,t1,2.709104524
8,Y_glucan,t1,3.632324655
1,Control,t2,3.57983388
2,Control,t2,3.737637845
3,Control,t2,3.41972533
4,Control,t2,3.454751134
5,Control,t2,3.415267232
6,Control,t2,3.717868885
7,Control,t2,3.606346857
8,Control,t2,3.243518113
1,Y_glucan,t2,3.334092694
2,Y_glucan,t2,3.723938546
3,Y_glucan,t2,3.428376182
4,Y_glucan,t2,3.814406763
5,Y_glucan,t2,3.384142758
6,Y_glucan,t2,3.419256682
7,Y_glucan,t2,3.259090613
8,Y_glucan,t2,3.421327058
1,Control,t3,3.523056118
2,Control,t3,3.425441287
3,Control,t3,3.129427239
4,Control,t3,3.543594405
5,Control,t3,3.478389712
6,Control,t3,3.46849724
7,Control,t3,3.310141652
8,Control,t3,3.181997849
1,Y_glucan,t3,3.563259135
2,Y_glucan,t3,3.23650955
3,Y_glucan,t3,3.136078161
4,Y_glucan,t3,3.139156235
5,Y_glucan,t3,3.148056359
6,Y_glucan,t3,3.629183728
7,Y_glucan,t3,2.994126144
8,Y_glucan,t3,3.855302348
