id,group,time,score
1,Control,t1,111.4365
2,Control,t1,119.462
3,Control,t1,43.764
4,Control,t1,60.963
5,Control,t1,29.526
6,Control,t1,100.548
7,Control,t1,69.65
8,Control,t1,100.548
1,Y_glucan,t1,30.975
2,Y_glucan,t1,25.1405
3,Y_glucan,t1,51.0755
4,Y_glucan,t1,38.8745
5,Y_glucan,t1,41.839
6,Y_glucan,t1,83.181
7,Y_glucan,t1,53.214
8,Y_glucan,t1,155.26
1,Control_med,t1,13.65525
2,Control_med,t1,237.17925
3,Control_med,t1,63.03325
4,Control_med,t1,31.18325
5,Control_med,t1,53.32075
6,Control_med,t1,63.3815
7,Control_med,t1,0
8,Control_med,t1,63.3815
1,Y_glucan_med,t1,2.85775
2,Y_glucan_med,t1,1.8655
3,Y_glucan_med,t1,3.4055
4,Y_glucan_med,t1,5.50725
5,Y_glucan_med,t1,18.907
6,Y_glucan_med,t1,129.71525
7,Y_glucan_med,t1,0
8,Y_glucan_med,t1,45.5805
1,Control,t2,166.3235
2,Control,t2,192.2935
3,Control,t2,94.465
4,Control,t2,121.597
5,Control,t2,72.9785
6,Control,t2,98.371
7,Control,t2,60.1195
8,Control,t2,88.5605
1,Y_glucan,t2,133.5705
2,Y_glucan,t2,89.488
3,Y_glucan,t2,98.091
4,Y_glucan,t2,106.183
5,Y_glucan,t2,191.2225
6,Y_glucan,t2,136.367
7,Y_glucan,t2,105.77
8,Y_glucan,t2,123.662
1,Control,t3,57.6695
2,Control,t3,57.1935
3,Control,t3,97.559
4,Control,t3,388.9445
5,Control,t3,93.751
6,Control,t3,246.792
7,Control,t3,109.599
8,Control,t3,163.709
1,Y_glucan,t3,35.336
2,Y_glucan,t3,63.9415
3,Y_glucan,t3,155.6135
4,Y_glucan,t3,55.0305
5,Y_glucan,t3,90.2265
6,Y_glucan,t3,205.373
7,Y_glucan,t3,90.2265
8,Y_glucan,t3,205.373
